census_year,rc13,rc13desc,sex,age_grp,ur5_rc13,ur5_rc13desc,count
2006,05,Gisborne Region,Male,40–44,07,Taranaki Region,..C
2006,05,Gisborne Region,Male,40–44,08,Manawatu-Wanganui Region,00021
2006,05,Gisborne Region,Male,40–44,09,Wellington Region,00021
2006,05,Gisborne Region,Male,40–44,12,West Coast Region,..C
2006,05,Gisborne Region,Male,40–44,13,Canterbury Region,00009
2006,05,Gisborne Region,Male,40–44,14,Otago Region,..C
2006,05,Gisborne Region,Male,40–44,15,Southland Region,..C
2006,05,Gisborne Region,Male,40–44,16,Tasman Region,..C
2006,05,Gisborne Region,Male,40–44,18,Marlborough Region,..C
2006,05,Gisborne Region,Male,45–49,,,00174
2006,05,Gisborne Region,Male,45–49,01,Northland Region,..C
2006,05,Gisborne Region,Male,45–49,02,Auckland Region,00027
2006,05,Gisborne Region,Male,45–49,03,Waikato Region,00027
2006,05,Gisborne Region,Male,45–49,04,Bay of Plenty Region,00027
2006,05,Gisborne Region,Male,45–49,05,Gisborne Region,01212
2006,05,Gisborne Region,Male,45–49,06,Hawke's Bay Region,00021
2006,05,Gisborne Region,Male,45–49,07,Taranaki Region,..C
2006,05,Gisborne Region,Male,45–49,08,Manawatu-Wanganui Region,00018
2006,05,Gisborne Region,Male,45–49,09,Wellington Region,00015
2006,05,Gisborne Region,Male,45–49,13,Canterbury Region,..C
2006,05,Gisborne Region,Male,45–49,14,Otago Region,..C
2006,05,Gisborne Region,Male,45–49,15,Southland Region,..C
2006,05,Gisborne Region,Male,45–49,16,Tasman Region,..C
2006,05,Gisborne Region,Male,45–49,17,Nelson Region,..C
2006,05,Gisborne Region,Male,45–49,18,Marlborough Region,..C
2006,05,Gisborne Region,Male,50–54,,,00159
2006,05,Gisborne Region,Male,50–54,01,Northland Region,..C
2006,05,Gisborne Region,Male,50–54,02,Auckland Region,00042
2006,05,Gisborne Region,Male,50–54,03,Waikato Region,00009
2006,05,Gisborne Region,Male,50–54,04,Bay of Plenty Region,00018
2006,05,Gisborne Region,Male,50–54,05,Gisborne Region,01137
2006,05,Gisborne Region,Male,50–54,06,Hawke's Bay Region,00018
2006,05,Gisborne Region,Male,50–54,07,Taranaki Region,..C
2006,05,Gisborne Region,Male,50–54,08,Manawatu-Wanganui Region,00012
2006,05,Gisborne Region,Male,50–54,09,Wellington Region,00024
2006,05,Gisborne Region,Male,50–54,13,Canterbury Region,00006
2006,05,Gisborne Region,Male,50–54,14,Otago Region,..C
2006,05,Gisborne Region,Male,50–54,15,Southland Region,..C
2006,05,Gisborne Region,Male,50–54,16,Tasman Region,..C
2006,05,Gisborne Region,Male,50–54,18,Marlborough Region,..C
2006,05,Gisborne Region,Male,55–59,,,00129
2006,05,Gisborne Region,Male,55–59,01,Northland Region,..C
2006,05,Gisborne Region,Male,55–59,02,Auckland Region,00027
2006,05,Gisborne Region,Male,55–59,03,Waikato Region,00012
2006,05,Gisborne Region,Male,55–59,04,Bay of Plenty Region,00009
2006,05,Gisborne Region,Male,55–59,05,Gisborne Region,00984
2006,05,Gisborne Region,Male,55–59,06,Hawke's Bay Region,00009
2006,05,Gisborne Region,Male,55–59,07,Taranaki Region,..C
2006,05,Gisborne Region,Male,55–59,08,Manawatu-Wanganui Region,00012
2006,05,Gisborne Region,Male,55–59,09,Wellington Region,00009
2006,05,Gisborne Region,Male,55–59,13,Canterbury Region,..C
2006,05,Gisborne Region,Male,55–59,14,Otago Region,..C
2006,05,Gisborne Region,Male,55–59,16,Tasman Region,..C
2006,05,Gisborne Region,Male,55–59,17,Nelson Region,..C
2006,05,Gisborne Region,Male,55–59,18,Marlborough Region,..C
2006,05,Gisborne Region,Male,55–59,99,Area Outside Region,..C
2006,05,Gisborne Region,Male,60–64,,,00102
2006,05,Gisborne Region,Male,60–64,01,Northland Region,..C
2006,05,Gisborne Region,Male,60–64,02,Auckland Region,00018
2006,05,Gisborne Region,Male,60–64,03,Waikato Region,..C
2006,05,Gisborne Region,Male,60–64,04,Bay of Plenty Region,00012
2006,05,Gisborne Region,Male,60–64,05,Gisborne Region,00756
2006,05,Gisborne Region,Male,60–64,06,Hawke's Bay Region,00012
2006,05,Gisborne Region,Male,60–64,08,Manawatu-Wanganui Region,00006
2006,05,Gisborne Region,Male,60–64,09,Wellington Region,00012
2006,05,Gisborne Region,Male,60–64,12,West Coast Region,..C
2006,05,Gisborne Region,Male,60–64,13,Canterbury Region,..C
2006,05,Gisborne Region,Male,60–64,14,Otago Region,..C
2006,05,Gisborne Region,Male,60–64,16,Tasman Region,..C
2006,05,Gisborne Region,Male,65–69,,,00087
2006,05,Gisborne Region,Male,65–69,01,Northland Region,..C
2006,05,Gisborne Region,Male,65–69,02,Auckland Region,00018
2006,05,Gisborne Region,Male,65–69,03,Waikato Region,00006
2006,05,Gisborne Region,Male,65–69,04,Bay of Plenty Region,00012
2006,05,Gisborne Region,Male,65–69,05,Gisborne Region,00606
2006,05,Gisborne Region,Male,65–69,06,Hawke's Bay Region,00006
2006,05,Gisborne Region,Male,65–69,08,Manawatu-Wanganui Region,00009
2006,05,Gisborne Region,Male,65–69,09,Wellington Region,00006
2006,05,Gisborne Region,Male,65–69,13,Canterbury Region,..C
2006,05,Gisborne Region,Male,65–69,14,Otago Region,..C
2006,05,Gisborne Region,Male,65–69,16,Tasman Region,..C
2006,05,Gisborne Region,Male,70–74,,,00060
2006,05,Gisborne Region,Male,70–74,01,Northland Region,..C
2006,05,Gisborne Region,Male,70–74,02,Auckland Region,00012
2006,05,Gisborne Region,Male,70–74,03,Waikato Region,..C
2006,05,Gisborne Region,Male,70–74,04,Bay of Plenty Region,00006
2006,05,Gisborne Region,Male,70–74,05,Gisborne Region,00519
2006,05,Gisborne Region,Male,70–74,06,Hawke's Bay Region,00006
2006,05,Gisborne Region,Male,70–74,08,Manawatu-Wanganui Region,..C
2006,05,Gisborne Region,Male,70–74,09,Wellington Region,..C
2006,05,Gisborne Region,Male,70–74,13,Canterbury Region,..C
2006,05,Gisborne Region,Male,70–74,15,Southland Region,..C
2006,05,Gisborne Region,Male,70–74,18,Marlborough Region,..C
2006,05,Gisborne Region,Male,75–79,,,00051
2006,05,Gisborne Region,Male,75–79,01,Northland Region,..C
2006,05,Gisborne Region,Male,75–79,02,Auckland Region,..C
2006,05,Gisborne Region,Male,75–79,03,Waikato Region,..C
2006,05,Gisborne Region,Male,75–79,04,Bay of Plenty Region,..C
2006,05,Gisborne Region,Male,75–79,05,Gisborne Region,00408
2006,05,Gisborne Region,Male,75–79,06,Hawke's Bay Region,..C
2006,05,Gisborne Region,Male,75–79,08,Manawatu-Wanganui Region,..C
2006,05,Gisborne Region,Male,75–79,09,Wellington Region,..C
2006,05,Gisborne Region,Male,75–79,13,Canterbury Region,..C
2006,05,Gisborne Region,Male,75–79,17,Nelson Region,..C
2006,05,Gisborne Region,Male,80–84,,,00027
2006,05,Gisborne Region,Male,80–84,01,Northland Region,..C
2006,05,Gisborne Region,Male,80–84,02,Auckland Region,..C
2006,05,Gisborne Region,Male,80–84,03,Waikato Region,..C
2006,05,Gisborne Region,Male,80–84,04,Bay of Plenty Region,..C
2006,05,Gisborne Region,Male,80–84,05,Gisborne Region,00246
2006,05,Gisborne Region,Male,80–84,06,Hawke's Bay Region,..C
2006,05,Gisborne Region,Male,80–84,18,Marlborough Region,..C
2006,05,Gisborne Region,Male,85–89,,,00015
2006,05,Gisborne Region,Male,85–89,02,Auckland Region,..C
2006,05,Gisborne Region,Male,85–89,05,Gisborne Region,00111
2006,05,Gisborne Region,Male,85–89,06,Hawke's Bay Region,..C
2006,05,Gisborne Region,Male,85–89,08,Manawatu-Wanganui Region,..C
2006,05,Gisborne Region,Male,85–89,09,Wellington Region,..C
2006,05,Gisborne Region,Male,90+,,,..C
2006,05,Gisborne Region,Male,90+,04,Bay of Plenty Region,..C
2006,05,Gisborne Region,Male,90+,05,Gisborne Region,00039
2006,05,Gisborne Region,Male,90+,06,Hawke's Bay Region,..C
2006,05,Gisborne Region,Male,90+,07,Taranaki Region,..C
2006,06,Hawke's Bay Region,Female,05-09,,,00534
2006,06,Hawke's Bay Region,Female,05-09,01,Northland Region,00015
2006,06,Hawke's Bay Region,Female,05-09,02,Auckland Region,00177
2006,06,Hawke's Bay Region,Female,05-09,03,Waikato Region,00096
2006,06,Hawke's Bay Region,Female,05-09,04,Bay of Plenty Region,00072
2006,06,Hawke's Bay Region,Female,05-09,05,Gisborne Region,00045
2006,06,Hawke's Bay Region,Female,05-09,06,Hawke's Bay Region,03978
2006,06,Hawke's Bay Region,Female,05-09,07,Taranaki Region,00009
2006,06,Hawke's Bay Region,Female,05-09,08,Manawatu-Wanganui Region,00123
2006,06,Hawke's Bay Region,Female,05-09,09,Wellington Region,00126
2006,06,Hawke's Bay Region,Female,05-09,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,05-09,13,Canterbury Region,00039
2006,06,Hawke's Bay Region,Female,05-09,14,Otago Region,00015
2006,06,Hawke's Bay Region,Female,05-09,15,Southland Region,..C
2006,06,Hawke's Bay Region,Female,05-09,16,Tasman Region,..C
2006,06,Hawke's Bay Region,Female,05-09,17,Nelson Region,00009
2006,06,Hawke's Bay Region,Female,05-09,18,Marlborough Region,00006
2006,06,Hawke's Bay Region,Female,10-14,,,00429
2006,06,Hawke's Bay Region,Female,10-14,01,Northland Region,00021
2006,06,Hawke's Bay Region,Female,10-14,02,Auckland Region,00144
2006,06,Hawke's Bay Region,Female,10-14,03,Waikato Region,00087
2006,06,Hawke's Bay Region,Female,10-14,04,Bay of Plenty Region,00069
2006,06,Hawke's Bay Region,Female,10-14,05,Gisborne Region,00042
2006,06,Hawke's Bay Region,Female,10-14,06,Hawke's Bay Region,04545
2006,06,Hawke's Bay Region,Female,10-14,07,Taranaki Region,00024
2006,06,Hawke's Bay Region,Female,10-14,08,Manawatu-Wanganui Region,00117
2006,06,Hawke's Bay Region,Female,10-14,09,Wellington Region,00099
2006,06,Hawke's Bay Region,Female,10-14,12,West Coast Region,00006
2006,06,Hawke's Bay Region,Female,10-14,13,Canterbury Region,00036
2006,06,Hawke's Bay Region,Female,10-14,14,Otago Region,00012
2006,06,Hawke's Bay Region,Female,10-14,15,Southland Region,..C
2006,06,Hawke's Bay Region,Female,10-14,16,Tasman Region,..C
2006,06,Hawke's Bay Region,Female,10-14,17,Nelson Region,..C
2006,06,Hawke's Bay Region,Female,10-14,18,Marlborough Region,00009
2006,06,Hawke's Bay Region,Female,10-14,99,Area Outside Region,..C
2006,06,Hawke's Bay Region,Female,15-19,,,00366
2006,06,Hawke's Bay Region,Female,15-19,01,Northland Region,00021
2006,06,Hawke's Bay Region,Female,15-19,02,Auckland Region,00093
2006,06,Hawke's Bay Region,Female,15-19,03,Waikato Region,00087
2006,06,Hawke's Bay Region,Female,15-19,04,Bay of Plenty Region,00060
2006,06,Hawke's Bay Region,Female,15-19,05,Gisborne Region,00054
2006,06,Hawke's Bay Region,Female,15-19,06,Hawke's Bay Region,04056
2006,06,Hawke's Bay Region,Female,15-19,07,Taranaki Region,00021
2006,06,Hawke's Bay Region,Female,15-19,08,Manawatu-Wanganui Region,00150
2006,06,Hawke's Bay Region,Female,15-19,09,Wellington Region,00087
2006,06,Hawke's Bay Region,Female,15-19,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,15-19,13,Canterbury Region,00024
2006,06,Hawke's Bay Region,Female,15-19,14,Otago Region,00009
2006,06,Hawke's Bay Region,Female,15-19,15,Southland Region,..C
2006,06,Hawke's Bay Region,Female,15-19,16,Tasman Region,00006
2006,06,Hawke's Bay Region,Female,15-19,17,Nelson Region,00006
2006,06,Hawke's Bay Region,Female,15-19,18,Marlborough Region,00009
2006,06,Hawke's Bay Region,Female,20–24,,,00345
2006,06,Hawke's Bay Region,Female,20–24,01,Northland Region,00009
2006,06,Hawke's Bay Region,Female,20–24,02,Auckland Region,00087
2006,06,Hawke's Bay Region,Female,20–24,03,Waikato Region,00087
2006,06,Hawke's Bay Region,Female,20–24,04,Bay of Plenty Region,00063
2006,06,Hawke's Bay Region,Female,20–24,05,Gisborne Region,00039
2006,06,Hawke's Bay Region,Female,20–24,06,Hawke's Bay Region,02391
2006,06,Hawke's Bay Region,Female,20–24,07,Taranaki Region,00021
2006,06,Hawke's Bay Region,Female,20–24,08,Manawatu-Wanganui Region,00180
2006,06,Hawke's Bay Region,Female,20–24,09,Wellington Region,00120
2006,06,Hawke's Bay Region,Female,20–24,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,20–24,13,Canterbury Region,00033
2006,06,Hawke's Bay Region,Female,20–24,14,Otago Region,00036
2006,06,Hawke's Bay Region,Female,20–24,15,Southland Region,..C
2006,06,Hawke's Bay Region,Female,20–24,16,Tasman Region,..C
2006,06,Hawke's Bay Region,Female,20–24,17,Nelson Region,..C
2006,06,Hawke's Bay Region,Female,20–24,18,Marlborough Region,00009
2006,06,Hawke's Bay Region,Female,25–29,,,00306
2006,06,Hawke's Bay Region,Female,25–29,01,Northland Region,00006
2006,06,Hawke's Bay Region,Female,25–29,02,Auckland Region,00168
2006,06,Hawke's Bay Region,Female,25–29,03,Waikato Region,00093
2006,06,Hawke's Bay Region,Female,25–29,04,Bay of Plenty Region,00069
2006,06,Hawke's Bay Region,Female,25–29,05,Gisborne Region,00060
2006,06,Hawke's Bay Region,Female,25–29,06,Hawke's Bay Region,02298
2006,06,Hawke's Bay Region,Female,25–29,07,Taranaki Region,00012
2006,06,Hawke's Bay Region,Female,25–29,08,Manawatu-Wanganui Region,00168
2006,06,Hawke's Bay Region,Female,25–29,09,Wellington Region,00153
2006,06,Hawke's Bay Region,Female,25–29,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,25–29,13,Canterbury Region,00042
2006,06,Hawke's Bay Region,Female,25–29,14,Otago Region,00039
2006,06,Hawke's Bay Region,Female,25–29,15,Southland Region,..C
2006,06,Hawke's Bay Region,Female,25–29,16,Tasman Region,..C
2006,06,Hawke's Bay Region,Female,25–29,17,Nelson Region,00006
2006,06,Hawke's Bay Region,Female,25–29,18,Marlborough Region,..C
2006,06,Hawke's Bay Region,Female,30–34,,,00306
2006,06,Hawke's Bay Region,Female,30–34,01,Northland Region,00006
2006,06,Hawke's Bay Region,Female,30–34,02,Auckland Region,00222
2006,06,Hawke's Bay Region,Female,30–34,03,Waikato Region,00096
2006,06,Hawke's Bay Region,Female,30–34,04,Bay of Plenty Region,00069
2006,06,Hawke's Bay Region,Female,30–34,05,Gisborne Region,00024
2006,06,Hawke's Bay Region,Female,30–34,06,Hawke's Bay Region,03096
2006,06,Hawke's Bay Region,Female,30–34,07,Taranaki Region,00009
2006,06,Hawke's Bay Region,Female,30–34,08,Manawatu-Wanganui Region,00138
2006,06,Hawke's Bay Region,Female,30–34,09,Wellington Region,00183
2006,06,Hawke's Bay Region,Female,30–34,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,30–34,13,Canterbury Region,00045
2006,06,Hawke's Bay Region,Female,30–34,14,Otago Region,00015
2006,06,Hawke's Bay Region,Female,30–34,15,Southland Region,00006
2006,06,Hawke's Bay Region,Female,30–34,16,Tasman Region,00009
2006,06,Hawke's Bay Region,Female,30–34,17,Nelson Region,00009
2006,06,Hawke's Bay Region,Female,30–34,18,Marlborough Region,00012
2006,06,Hawke's Bay Region,Female,30–34,99,Area Outside Region,..C
2006,06,Hawke's Bay Region,Female,35–39,,,00369
2006,06,Hawke's Bay Region,Female,35–39,01,Northland Region,00018
2006,06,Hawke's Bay Region,Female,35–39,02,Auckland Region,00201
2006,06,Hawke's Bay Region,Female,35–39,03,Waikato Region,00075
2006,06,Hawke's Bay Region,Female,35–39,04,Bay of Plenty Region,00057
2006,06,Hawke's Bay Region,Female,35–39,05,Gisborne Region,00030
2006,06,Hawke's Bay Region,Female,35–39,06,Hawke's Bay Region,03717
2006,06,Hawke's Bay Region,Female,35–39,07,Taranaki Region,00015
2006,06,Hawke's Bay Region,Female,35–39,08,Manawatu-Wanganui Region,00108
2006,06,Hawke's Bay Region,Female,35–39,09,Wellington Region,00165
2006,06,Hawke's Bay Region,Female,35–39,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,35–39,13,Canterbury Region,00042
2006,06,Hawke's Bay Region,Female,35–39,14,Otago Region,00015
2006,06,Hawke's Bay Region,Female,35–39,15,Southland Region,00006
2006,06,Hawke's Bay Region,Female,35–39,16,Tasman Region,00006
2006,06,Hawke's Bay Region,Female,35–39,17,Nelson Region,00012
2006,06,Hawke's Bay Region,Female,35–39,18,Marlborough Region,..C
2006,06,Hawke's Bay Region,Female,40–44,,,00375
2006,06,Hawke's Bay Region,Female,40–44,01,Northland Region,00021
2006,06,Hawke's Bay Region,Female,40–44,02,Auckland Region,00147
2006,06,Hawke's Bay Region,Female,40–44,03,Waikato Region,00075
2006,06,Hawke's Bay Region,Female,40–44,04,Bay of Plenty Region,00063
2006,06,Hawke's Bay Region,Female,40–44,05,Gisborne Region,00039
2006,06,Hawke's Bay Region,Female,40–44,06,Hawke's Bay Region,04539
2006,06,Hawke's Bay Region,Female,40–44,07,Taranaki Region,00009
2006,06,Hawke's Bay Region,Female,40–44,08,Manawatu-Wanganui Region,00138
2006,06,Hawke's Bay Region,Female,40–44,09,Wellington Region,00138
2006,06,Hawke's Bay Region,Female,40–44,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,40–44,13,Canterbury Region,00030
2006,06,Hawke's Bay Region,Female,40–44,14,Otago Region,00012
2006,06,Hawke's Bay Region,Female,40–44,15,Southland Region,..C
2006,06,Hawke's Bay Region,Female,40–44,16,Tasman Region,..C
2006,06,Hawke's Bay Region,Female,40–44,17,Nelson Region,00006
2006,06,Hawke's Bay Region,Female,40–44,18,Marlborough Region,00009
2006,06,Hawke's Bay Region,Female,45–49,,,00342
2006,06,Hawke's Bay Region,Female,45–49,01,Northland Region,00012
2006,06,Hawke's Bay Region,Female,45–49,02,Auckland Region,00120
2006,06,Hawke's Bay Region,Female,45–49,03,Waikato Region,00066
2006,06,Hawke's Bay Region,Female,45–49,04,Bay of Plenty Region,00048
2006,06,Hawke's Bay Region,Female,45–49,05,Gisborne Region,00030
2006,06,Hawke's Bay Region,Female,45–49,06,Hawke's Bay Region,04458
2006,06,Hawke's Bay Region,Female,45–49,07,Taranaki Region,00015
2006,06,Hawke's Bay Region,Female,45–49,08,Manawatu-Wanganui Region,00111
2006,06,Hawke's Bay Region,Female,45–49,09,Wellington Region,00090
2006,06,Hawke's Bay Region,Female,45–49,12,West Coast Region,..C
2006,06,Hawke's Bay Region,Female,45–49,13,Canterbury Region,00018
2006,06,Hawke's Bay Region,Female,45–49,14,Otago Region,00009
2006,06,Hawke's Bay Region,Female,45–49,15,Southland Region,00006
2006,06,Hawke's Bay Region,Female,45–49,16,Tasman Region,..C
2006,06,Hawke's Bay Region,Female,45–49,17,Nelson Region,..C
2006,06,Hawke's Bay Region,Female,45–49,18,Marlborough Region,..C
2006,06,Hawke's Bay Region,Female,45–49,99,Area Outside Region,..C
2006,06,Hawke's Bay Region,Female,50–54,,,00309
